Started job on	Started mapping on	Finished on	Mapping speed, Million of reads per hour	Number of input reads	Average input read length	Uniquely mapped reads number	Uniquely mapped reads %	Average mapped length	Number of splices: Total	Number of splices: Annotated (sjdb)	Number of splices: GT/AG	Number of splices: GC/AG	Number of splices: AT/AC	Number of splices: Non-canonical	Mismatch rate per base, %	Deletion rate per base	Deletion average length	Insertion rate per base	Insertion average length	Number of reads mapped to multiple loci	% of reads mapped to multiple loci	Number of reads mapped to too many loci	% of reads mapped to too many loci	Number of reads unmapped: too many mismatches	% of reads unmapped: too many mismatches	Number of reads unmapped: too short	% of reads unmapped: too short	Number of reads unmapped: other	% of reads unmapped: other	Number of chimeric reads	% of chimeric reads
Aug 15 23:15:52	Aug 15 23:24:34	Aug 16 00:24:59	98.32	99003904	202	90028711	90.93%	199.72	64085976	63061226	63516179	440955	72176	56666	0.45%	0.01%	1.45	0.01%	1.62	3976923	4.02%	26568	0.03%	94416	0.10%	4864302	4.91%	12984	0.01%	0	0.00%
Aug 15 22:57:13	Aug 15 23:06:14	Aug 15 23:59:10	102.03	90017528	202	80506348	89.43%	200.24	32397014	32054748	32158303	168887	20642	49182	0.69%	0.05%	1.21	0.01%	1.62	4210869	4.68%	11098	0.01%	102025	0.11%	5183987	5.76%	3201	0.00%	0	0.00%
Aug 16 00:39:27	Aug 16 00:47:59	Aug 16 01:46:53	99.68	97852546	202	89183807	91.14%	199.82	61683806	60859619	61063483	504316	54490	61517	0.46%	0.00%	1.41	0.01%	1.59	3811234	3.89%	28534	0.03%	116092	0.12%	4682898	4.79%	29981	0.03%	0	0.00%
Aug 16 01:21:29	Aug 16 01:30:05	Aug 16 02:26:04	94.02	87727537	202	78437506	89.41%	199.88	49580303	48858130	49080237	417002	39062	44002	0.45%	0.00%	1.33	0.01%	1.44	5055592	5.76%	36013	0.04%	76863	0.09%	4095852	4.67%	25711	0.03%	0	0.00%
Aug 15 22:00:00	Aug 15 22:07:42	Aug 15 22:52:59	95.62	72165044	202	65852301	91.25%	200.21	46179460	45671196	45783130	314904	44418	37008	0.39%	0.01%	1.42	0.01%	1.57	3300212	4.57%	15437	0.02%	62706	0.09%	2924808	4.05%	9580	0.01%	0	0.00%
Aug 15 22:00:56	Aug 15 22:10:40	Aug 15 22:59:59	100.67	82748319	202	75228751	90.91%	199.84	46807476	46210301	46388547	331687	42501	44741	0.44%	0.00%	1.42	0.00%	1.60	3845165	4.65%	18078	0.02%	64850	0.08%	3575186	4.32%	16289	0.02%	0	0.00%
Aug 16 01:04:34	Aug 16 01:13:41	Aug 16 02:06:42	101.51	89696044	202	81862498	91.27%	199.85	56891191	56195268	56386941	403294	53219	47737	0.45%	0.01%	1.55	0.01%	1.62	3388153	3.78%	20873	0.02%	72382	0.08%	4327477	4.82%	24661	0.03%	0	0.00%
Aug 16 02:01:53	Aug 16 02:10:27	Aug 16 03:06:03	98.51	91282177	202	82222576	90.08%	199.78	59857188	59062828	59327249	419505	59764	50670	0.46%	0.00%	1.42	0.01%	1.56	4409015	4.83%	21755	0.02%	174349	0.19%	4442489	4.87%	11993	0.01%	0	0.00%
Aug 15 23:10:22	Aug 15 23:18:51	Aug 16 00:13:29	102.87	93672069	202	85465875	91.24%	199.86	53544751	52869793	53037627	406328	50393	50403	0.47%	0.00%	1.46	0.01%	1.59	3550350	3.79%	26869	0.03%	104384	0.11%	4509240	4.81%	15351	0.02%	0	0.00%
Aug 16 00:37:34	Aug 16 00:46:30	Aug 16 01:42:46	95.51	89563006	202	80425819	89.80%	200.09	54886870	54287313	54383547	401020	48723	53580	0.46%	0.01%	1.59	0.01%	1.49	4852428	5.42%	21226	0.02%	50282	0.06%	4193377	4.68%	19874	0.02%	0	0.00%
Aug 16 01:09:24	Aug 16 01:18:44	Aug 16 02:09:39	96.99	82304246	202	73277602	89.03%	199.88	46131987	45440815	45716406	332000	42935	40646	0.48%	0.01%	1.43	0.01%	1.61	3321538	4.04%	27484	0.03%	79158	0.10%	5584969	6.79%	13495	0.02%	0	0.00%
Aug 15 23:48:40	Aug 15 23:58:27	Aug 16 00:45:53	102.20	80791574	202	73934301	91.51%	199.84	51947249	51266695	51483292	359556	55790	48611	0.44%	0.00%	1.46	0.01%	1.63	2796475	3.46%	33170	0.04%	81923	0.10%	3930234	4.86%	15471	0.02%	0	0.00%
Aug 16 00:26:50	Aug 16 00:35:51	Aug 16 01:29:05	99.86	88601821	202	79841724	90.11%	199.89	52386553	51778164	51931116	361251	48647	45539	0.46%	0.01%	1.49	0.01%	1.59	3909943	4.41%	27828	0.03%	73549	0.08%	4732593	5.34%	16184	0.02%	0	0.00%
Aug 16 00:05:01	Aug 16 00:13:39	Aug 16 01:12:35	96.78	95064062	202	85146169	89.57%	200.02	60934833	60271724	60395043	430941	54760	54089	0.46%	0.01%	1.58	0.01%	1.51	5019770	5.28%	53607	0.06%	57652	0.06%	4741942	4.99%	44922	0.05%	0	0.00%
Aug 16 00:14:56	Aug 16 00:25:00	Aug 16 01:12:29	97.23	76947407	202	69872282	90.81%	199.88	43498679	42942626	43060520	358850	43291	36018	0.44%	0.01%	1.54	0.01%	1.54	3207958	4.17%	25815	0.03%	64502	0.08%	3764835	4.89%	12015	0.02%	0	0.00%
Aug 16 00:06:30	Aug 16 00:14:59	Aug 16 01:12:44	101.61	97798224	202	85119697	87.04%	199.93	56939329	56334167	56373329	448994	67320	49686	0.56%	0.01%	1.80	0.01%	1.59	2425504	2.48%	16650	0.02%	25644	0.03%	10203133	10.43%	7596	0.01%	0	0.00%
Aug 15 22:27:48	Aug 15 22:37:08	Aug 15 23:29:09	101.99	88415835	202	81557612	92.24%	200.23	55734131	55097975	55208810	431285	49990	44046	0.37%	0.00%	1.39	0.01%	1.62	3346040	3.78%	23105	0.03%	65716	0.07%	3412428	3.86%	10934	0.01%	0	0.00%
Aug 15 22:15:29	Aug 15 22:24:29	Aug 15 23:28:14	80.31	85328417	202	65014324	76.19%	199.28	43154067	42712952	42736211	334550	41125	42181	0.69%	0.01%	1.64	0.00%	1.52	2821729	3.31%	20978	0.02%	62206	0.07%	17400023	20.39%	9157	0.01%	0	0.00%
Aug 15 22:55:48	Aug 15 23:05:09	Aug 16 00:01:47	92.91	87697933	202	78413351	89.41%	200.06	51427018	50705944	50929307	393877	52649	51185	0.46%	0.01%	1.81	0.01%	1.52	5077150	5.79%	49304	0.06%	61753	0.07%	3946756	4.50%	149619	0.17%	0	0.00%
Aug 15 22:52:44	Aug 15 23:02:18	Aug 15 23:53:50	99.83	85745229	202	77631877	90.54%	199.87	52600365	52017822	52129628	375207	48227	47303	0.43%	0.00%	1.44	0.01%	1.59	3804013	4.44%	17418	0.02%	71795	0.08%	4206166	4.91%	13960	0.02%	0	0.00%
Aug 16 00:05:04	Aug 16 00:15:08	Aug 16 01:03:49	97.48	79090977	202	71138108	89.94%	200.05	47590937	46190689	47157107	333524	52637	47669	0.50%	0.01%	1.59	0.01%	1.49	3040943	3.84%	22214	0.03%	39068	0.05%	4838962	6.12%	11682	0.01%	0	0.00%
Aug 15 23:16:45	Aug 15 23:23:22	Aug 16 00:16:15	97.36	85815933	202	77787615	90.64%	200.12	57751991	57107930	57241133	405659	58872	46327	0.48%	0.00%	1.57	0.01%	1.55	3900200	4.54%	20311	0.02%	40945	0.05%	4055847	4.73%	11015	0.01%	0	0.00%
Aug 15 21:21:30	Aug 15 21:31:26	Aug 15 22:12:49	87.30	60210647	202	53573958	88.98%	200.03	38077125	37654632	37722665	281464	40660	32336	0.45%	0.00%	1.61	0.01%	1.52	3708774	6.16%	16075	0.03%	36834	0.06%	2865926	4.76%	9080	0.02%	0	0.00%
Aug 15 22:26:28	Aug 15 22:35:29	Aug 15 23:29:35	99.85	90033132	202	81632094	90.67%	199.84	51641171	51025411	51160244	379750	49430	51747	0.46%	0.01%	1.75	0.00%	1.60	3938819	4.37%	34474	0.04%	80383	0.09%	4326615	4.81%	20747	0.02%	0	0.00%
Aug 15 22:39:08	Aug 15 22:49:03	Aug 15 23:39:08	92.32	77060595	202	69165242	89.75%	199.96	51309800	50810725	50811143	395358	57810	45489	0.47%	0.00%	1.53	0.01%	1.59	3688575	4.79%	22196	0.03%	45001	0.06%	4125436	5.35%	14145	0.02%	0	0.00%
Aug 15 21:59:29	Aug 15 22:07:25	Aug 15 22:49:34	95.75	67266228	202	60810450	90.40%	199.88	42920498	42426706	42490556	352578	42862	34502	0.45%	0.00%	1.43	0.01%	1.60	2962620	4.40%	17239	0.03%	55348	0.08%	3412364	5.07%	8207	0.01%	0	0.00%
Aug 16 00:06:21	Aug 16 00:15:40	Aug 16 01:05:06	100.70	82969454	202	75927912	91.51%	199.78	55426520	54774848	54886658	426267	68559	45036	0.44%	0.00%	1.40	0.01%	1.58	2954951	3.56%	23927	0.03%	95650	0.12%	3953691	4.77%	13323	0.02%	0	0.00%
Aug 15 23:03:57	Aug 15 23:09:58	Aug 16 00:06:13	96.74	90690830	202	81542966	89.91%	199.75	62104894	60847853	61537677	448232	65004	53981	0.45%	0.00%	1.44	0.00%	1.62	4743354	5.23%	24206	0.03%	118683	0.13%	4251256	4.69%	10365	0.01%	0	0.00%
Aug 15 22:40:24	Aug 15 22:49:41	Aug 15 23:44:28	90.14	82304984	202	72088755	87.59%	200.09	45639301	45036827	45199761	349702	43628	46210	0.49%	0.01%	1.60	0.01%	1.54	4118342	5.00%	25143	0.03%	46507	0.06%	6005888	7.30%	20349	0.02%	0	0.00%
Aug 15 23:36:29	Aug 15 23:47:04	Aug 16 00:34:13	93.55	73514457	202	65741381	89.43%	199.90	41070496	40639077	40700176	295727	33287	41306	0.46%	0.01%	1.48	0.01%	1.59	3706256	5.04%	15340	0.02%	48803	0.07%	3992387	5.43%	10290	0.01%	0	0.00%
Aug 15 22:30:01	Aug 15 22:40:17	Aug 15 23:28:37	96.97	78114552	202	70863839	90.72%	199.84	48759937	48231506	48297301	388841	40285	33510	0.46%	0.00%	1.46	0.01%	1.74	3116880	3.99%	21616	0.03%	57793	0.07%	4015759	5.14%	38665	0.05%	0	0.00%
Aug 15 22:09:12	Aug 15 22:19:03	Aug 15 23:09:39	97.90	82561858	202	74720298	90.50%	199.85	48186915	47603739	47741746	362981	42884	39304	0.45%	0.01%	1.47	0.01%	1.65	3718363	4.50%	35267	0.04%	72922	0.09%	3963755	4.80%	51253	0.06%	0	0.00%
Aug 16 01:36:20	Aug 16 01:46:03	Aug 16 02:30:46	97.80	72884862	202	66303768	90.97%	200.14	45703156	45154928	45266691	354438	41183	40844	0.38%	0.00%	1.38	0.01%	1.57	3462991	4.75%	26301	0.04%	49316	0.07%	3007654	4.13%	34832	0.05%	0	0.00%
Aug 15 23:07:15	Aug 15 23:15:36	Aug 16 00:19:23	94.59	100549386	202	87624536	87.15%	200.02	57484205	56673024	56895278	465180	52499	71248	0.47%	0.01%	1.53	0.01%	1.49	5120875	5.09%	30471	0.03%	56609	0.06%	7692077	7.65%	24818	0.02%	0	0.00%
Aug 15 23:54:45	Aug 16 00:05:03	Aug 16 00:51:18	96.17	74132866	202	67372767	90.88%	199.96	46104254	45517971	45677983	332905	44299	49067	0.39%	0.01%	1.64	0.01%	1.77	3417401	4.61%	24026	0.03%	54854	0.07%	3241896	4.37%	21922	0.03%	0	0.00%
Aug 15 23:55:11	Aug 16 00:03:40	Aug 16 01:11:36	87.73	99327182	202	84701592	85.28%	199.21	58596264	57838239	57998007	469157	61642	67458	0.71%	0.00%	1.56	0.00%	1.52	4537327	4.57%	21410	0.02%	97310	0.10%	9958623	10.03%	10920	0.01%	0	0.00%
Aug 16 00:05:46	Aug 16 00:14:25	Aug 16 01:13:51	96.68	95765813	202	84977379	88.73%	199.31	55024761	54343825	54409852	519038	44449	51422	0.73%	0.00%	1.56	0.01%	1.57	3363276	3.51%	49749	0.05%	70178	0.07%	7274849	7.60%	30382	0.03%	0	0.00%
Aug 16 00:30:30	Aug 16 00:41:34	Aug 16 01:26:32	98.20	73597839	202	67232994	91.35%	200.08	41009270	40460660	40603995	322974	45106	37195	0.39%	0.01%	1.47	0.01%	1.66	3071821	4.17%	31541	0.04%	67465	0.09%	3166562	4.30%	27456	0.04%	0	0.00%
Aug 16 00:06:01	Aug 16 00:14:35	Aug 16 01:12:00	96.59	92430004	202	83196388	90.01%	200.01	53140888	52522910	52683453	352342	55230	49863	0.54%	0.01%	1.69	0.01%	1.60	3601173	3.90%	25785	0.03%	32059	0.03%	5548478	6.00%	26121	0.03%	0	0.00%
Aug 15 22:01:35	Aug 15 22:10:37	Aug 15 23:16:45	79.31	87421604	202	65940002	75.43%	199.25	43863637	43363949	43452642	328374	42514	40107	0.69%	0.00%	1.43	0.01%	1.51	3928189	4.49%	16027	0.02%	79706	0.09%	17447508	19.96%	10172	0.01%	0	0.00%
Aug 16 04:03:55	Aug 16 04:07:59	Aug 16 06:18:35	106.81	232479158	202	207964836	89.46%	200.06	135482874	133981582	134167797	1046678	121012	147387	0.46%	0.01%	1.70	0.01%	1.53	12741472	5.48%	74415	0.03%	114635	0.05%	11537617	4.96%	46183	0.02%	0	0.00%
Aug 15 21:46:32	Aug 15 21:57:38	Aug 15 22:41:02	96.69	69936904	202	63711841	91.10%	200.08	42743623	42277415	42350025	308096	43173	42329	0.40%	0.01%	1.48	0.01%	1.63	3125413	4.47%	28203	0.04%	48872	0.07%	3009002	4.30%	13573	0.02%	0	0.00%
Aug 15 22:58:43	Aug 15 23:05:52	Aug 15 23:51:12	101.35	76579106	202	70454627	92.00%	200.10	43740708	43217362	43317702	339022	40667	43317	0.39%	0.00%	1.45	0.01%	1.63	2829032	3.69%	26446	0.03%	61357	0.08%	3189941	4.17%	17703	0.02%	0	0.00%
Aug 15 22:55:05	Aug 15 23:05:12	Aug 15 23:49:46	98.31	73025307	202	66489155	91.05%	200.22	34057877	33599732	33696158	303319	29050	29350	0.42%	0.00%	1.43	0.00%	1.56	3428990	4.70%	29082	0.04%	46926	0.06%	3018719	4.13%	12435	0.02%	0	0.00%
Aug 15 22:06:00	Aug 15 22:16:17	Aug 15 23:03:10	93.06	72717925	202	65859518	90.57%	200.09	46444231	45930422	45978687	376231	48139	41174	0.39%	0.00%	1.43	0.00%	1.66	3849636	5.29%	14095	0.02%	39711	0.05%	2946990	4.05%	7975	0.01%	0	0.00%
Aug 15 22:15:13	Aug 15 22:24:38	Aug 15 23:15:28	95.06	80535209	202	70297331	87.29%	199.31	48419576	47507774	47972428	355886	48928	42334	0.70%	0.00%	1.67	0.01%	1.50	3524134	4.38%	31769	0.04%	54877	0.07%	6609529	8.21%	17569	0.02%	0	0.00%
Aug 15 21:55:49	Aug 15 22:06:42	Aug 15 22:49:15	91.55	64924848	202	55989573	86.24%	200.05	38695570	37887214	38325263	294571	32731	43005	0.38%	0.01%	1.52	0.01%	1.62	5807149	8.94%	17931	0.03%	45720	0.07%	3053034	4.70%	11441	0.02%	0	0.00%
Aug 15 23:26:57	Aug 15 23:37:37	Aug 16 00:25:47	86.32	69292198	202	61810302	89.20%	200.04	47660676	47244246	47209392	362513	40480	48291	0.40%	0.00%	1.53	0.01%	1.71	4485065	6.47%	13014	0.02%	38833	0.06%	2937010	4.24%	7974	0.01%	0	0.00%
Aug 16 00:09:22	Aug 16 00:17:21	Aug 16 01:33:59	101.26	129333919	202	116651095	90.19%	200.03	80011207	78913819	79239509	608197	78333	85168	0.46%	0.01%	1.35	0.01%	1.55	5681554	4.39%	39733	0.03%	103303	0.08%	6830795	5.28%	27439	0.02%	0	0.00%
Aug 15 23:45:08	Aug 15 23:54:54	Aug 16 00:46:01	98.29	83738401	202	76456726	91.30%	200.03	57478266	56845528	56941522	426056	60712	49976	0.39%	0.00%	1.49	0.01%	1.61	3542382	4.23%	31144	0.04%	45489	0.05%	3640211	4.35%	22449	0.03%	0	0.00%
Aug 16 01:15:32	Aug 16 01:25:56	Aug 16 02:08:44	96.51	68846697	202	62392963	90.63%	200.08	41769535	41044593	41368986	320823	41136	38590	0.40%	0.01%	1.51	0.01%	1.61	3357161	4.88%	22333	0.03%	64052	0.09%	2997333	4.35%	12855	0.02%	0	0.00%
Aug 16 00:12:18	Aug 16 00:23:03	Aug 16 01:03:04	101.06	67403073	202	61337374	91.00%	200.09	41017299	40384825	40637049	302155	41176	36919	0.38%	0.01%	1.39	0.01%	1.63	3204032	4.75%	29760	0.04%	72026	0.11%	2746881	4.08%	13000	0.02%	0	0.00%
Aug 15 21:53:25	Aug 15 22:04:42	Aug 15 22:41:12	100.64	61220800	202	55599727	90.82%	200.07	37428484	36572066	37084247	264842	32992	46403	0.40%	0.01%	1.44	0.01%	1.62	2557409	4.18%	20400	0.03%	172589	0.28%	2858851	4.67%	11824	0.02%	0	0.00%
Aug 15 21:46:15	Aug 15 21:57:06	Aug 15 22:42:05	98.18	73611203	202	66558628	90.42%	200.03	45314698	43713363	44823924	310187	39420	141167	0.39%	0.00%	1.42	0.01%	1.62	3497233	4.75%	30475	0.04%	101646	0.14%	3402944	4.62%	20277	0.03%	0	0.00%
Aug 15 21:46:45	Aug 15 21:57:43	Aug 15 22:36:36	102.31	66303578	202	60882366	91.82%	200.08	40596705	40109366	40212121	313245	39028	32311	0.38%	0.00%	1.42	0.01%	1.58	2466610	3.72%	20062	0.03%	40324	0.06%	2883424	4.35%	10792	0.02%	0	0.00%
Aug 15 22:12:54	Aug 15 22:21:32	Aug 15 23:16:52	93.67	86382305	202	73574201	85.17%	199.85	48585362	47811725	48121747	369090	52073	42452	0.47%	0.01%	1.57	0.01%	1.60	3707012	4.29%	33371	0.04%	42672	0.05%	8973691	10.39%	51358	0.06%	0	0.00%
Aug 16 01:41:55	Aug 16 01:50:34	Aug 16 02:50:10	95.85	95212768	202	84314538	88.55%	199.23	55594157	54922615	55046823	442393	56066	48875	0.72%	0.00%	1.58	0.01%	1.65	3189165	3.35%	26534	0.03%	87253	0.09%	7580675	7.96%	14603	0.02%	0	0.00%
Aug 15 21:50:15	Aug 15 22:01:43	Aug 15 22:40:27	98.17	63374447	202	57495184	90.72%	200.05	36772151	36177346	36405716	289119	39136	38180	0.41%	0.01%	1.38	0.01%	1.62	2870471	4.53%	41271	0.07%	63426	0.10%	2889096	4.56%	14999	0.02%	0	0.00%
Aug 15 21:32:47	Aug 15 21:43:18	Aug 15 22:24:02	99.19	67339606	202	61720309	91.66%	200.06	40797268	39968854	40416582	300134	40912	39640	0.39%	0.00%	1.41	0.01%	1.65	2728071	4.05%	25985	0.04%	84929	0.13%	2766695	4.11%	13617	0.02%	0	0.00%
Aug 15 22:57:49	Aug 15 23:07:06	Aug 16 00:01:28	91.25	82687114	202	69674214	84.26%	199.75	45216681	43504565	44851723	282811	43864	38283	0.54%	0.00%	1.36	0.01%	1.52	3594582	4.35%	23816	0.03%	191469	0.23%	9178067	11.10%	24966	0.03%	0	0.00%
Aug 15 22:40:24	Aug 15 22:49:12	Aug 15 23:50:38	86.26	88316673	202	74011333	83.80%	199.88	49637992	49146341	49221414	337754	40667	38157	0.47%	0.01%	1.46	0.01%	1.57	4195941	4.75%	20476	0.02%	53924	0.06%	10018345	11.34%	16654	0.02%	0	0.00%
Aug 15 22:05:02	Aug 15 22:13:49	Aug 15 22:49:17	101.33	59897267	202	54659654	91.26%	200.07	36394429	35771439	36059638	262673	36166	35952	0.40%	0.01%	1.47	0.01%	1.63	2382166	3.98%	30054	0.05%	53054	0.09%	2754417	4.60%	17922	0.03%	0	0.00%
Aug 15 22:37:33	Aug 15 22:48:12	Aug 15 23:32:50	99.17	73772228	202	67147330	91.02%	200.15	42247070	41672900	41875579	300138	37114	34239	0.39%	0.00%	1.41	0.01%	1.65	3422253	4.64%	27313	0.04%	76039	0.10%	3080791	4.18%	18502	0.03%	0	0.00%
Aug 16 00:59:31	Aug 16 01:09:24	Aug 16 01:51:56	105.63	74882913	202	69406088	92.69%	199.91	44402189	43813931	43933394	353464	51575	63756	0.58%	0.01%	1.78	0.01%	1.55	2007062	2.68%	16593	0.02%	21275	0.03%	3417321	4.56%	14574	0.02%	0	0.00%
Aug 15 22:16:39	Aug 15 22:26:26	Aug 15 23:08:39	97.18	68379731	202	62164637	90.91%	200.03	44280376	43737308	43866200	326102	52607	35467	0.39%	0.01%	1.49	0.01%	1.58	3323903	4.86%	23997	0.04%	44947	0.07%	2808587	4.11%	13660	0.02%	0	0.00%
Aug 16 01:33:28	Aug 16 01:44:30	Aug 16 02:19:09	102.69	59301330	202	54282435	91.54%	200.10	35128358	34607782	34777323	278256	30293	42486	0.34%	0.01%	1.56	0.01%	1.66	2173071	3.66%	20624	0.03%	35095	0.06%	2779021	4.69%	11084	0.02%	0	0.00%
Aug 15 23:04:04	Aug 15 23:14:20	Aug 15 23:57:58	101.64	73916767	202	67695815	91.58%	200.09	42328469	41638184	41929781	310052	46355	42281	0.38%	0.00%	1.40	0.01%	1.57	2868210	3.88%	34715	0.05%	74135	0.10%	3226094	4.36%	17798	0.02%	0	0.00%
Aug 15 23:36:04	Aug 15 23:44:34	Aug 16 00:44:35	94.67	94700192	202	84798081	89.54%	200.05	53481622	52772439	52948686	424901	48791	59244	0.46%	0.01%	1.51	0.01%	1.51	5024133	5.31%	30393	0.03%	59778	0.06%	4768361	5.04%	19446	0.02%	0	0.00%
Aug 15 22:36:56	Aug 15 22:46:39	Aug 15 23:39:12	93.11	81548530	202	72457205	88.85%	200.02	52457057	51648985	51990119	362373	54997	49568	0.47%	0.01%	1.56	0.01%	1.48	4454277	5.46%	17097	0.02%	48304	0.06%	4560554	5.59%	11093	0.01%	0	0.00%
Aug 15 21:21:02	Aug 15 21:32:03	Aug 15 22:09:13	99.42	61582612	202	55666353	90.39%	200.10	35199735	34745977	34877623	247604	35006	39502	0.39%	0.01%	1.46	0.01%	1.66	2724233	4.42%	16461	0.03%	44072	0.07%	3119452	5.07%	12041	0.02%	0	0.00%
Aug 15 23:18:55	Aug 15 23:27:37	Aug 16 00:26:29	96.39	94564997	202	82968267	87.74%	199.97	50797371	50186684	50279028	428636	40467	49240	0.47%	0.00%	1.40	0.01%	1.68	4030179	4.26%	26268	0.03%	73987	0.08%	7448544	7.88%	17752	0.02%	0	0.00%
Aug 15 22:26:39	Aug 15 22:37:23	Aug 15 23:19:15	99.59	69494587	202	63567872	91.47%	200.06	42706652	42135565	42325735	301097	44578	35242	0.40%	0.01%	1.47	0.01%	1.58	2827111	4.07%	25799	0.04%	55125	0.08%	3004839	4.32%	13841	0.02%	0	0.00%
Aug 15 21:34:10	Aug 15 21:44:17	Aug 15 22:30:43	91.93	71144697	202	61729526	86.77%	199.71	42330683	38172535	42011185	252139	33893	33466	0.50%	0.00%	1.48	0.01%	1.62	4272318	6.01%	34330	0.05%	651123	0.92%	4430473	6.23%	26927	0.04%	0	0.00%
Aug 16 01:03:57	Aug 16 01:14:52	Aug 16 02:01:51	95.50	74777905	202	67385862	90.11%	200.03	50389771	49700175	49950951	354579	45937	38304	0.38%	0.00%	1.42	0.01%	1.68	4059292	5.43%	28889	0.04%	63635	0.09%	3224854	4.31%	15373	0.02%	0	0.00%
Aug 15 22:07:43	Aug 15 22:18:53	Aug 15 23:03:51	92.84	69576120	202	63095992	90.69%	200.06	48818265	48257401	48358808	377623	43460	38374	0.38%	0.00%	1.38	0.00%	1.60	3658475	5.26%	14038	0.02%	43625	0.06%	2753914	3.96%	10076	0.01%	0	0.00%
Aug 15 23:59:20	Aug 16 00:07:57	Aug 16 01:19:48	82.47	98760763	202	77435626	78.41%	199.40	52179656	51531487	51711955	349836	45959	71906	0.68%	0.01%	1.74	0.01%	1.54	4743766	4.80%	51710	0.05%	80738	0.08%	16429173	16.64%	19750	0.02%	0	0.00%
Aug 15 22:05:12	Aug 15 22:16:12	Aug 15 23:00:14	97.07	71235819	202	64872612	91.07%	200.10	40315161	39646285	39876221	360654	37854	40432	0.39%	0.01%	1.46	0.01%	1.66	3143730	4.41%	30265	0.04%	57239	0.08%	3100093	4.35%	31880	0.04%	0	0.00%
Aug 15 21:40:59	Aug 15 21:49:55	Aug 15 22:31:52	98.31	68734806	202	62087964	90.33%	200.06	43882981	43178872	43447887	357155	41797	36142	0.41%	0.01%	1.46	0.01%	1.63	3284042	4.78%	30768	0.04%	94702	0.14%	3216086	4.68%	21244	0.03%	0	0.00%
Aug 15 21:42:00	Aug 15 21:52:41	Aug 15 22:37:31	95.91	71668534	202	64249886	89.65%	200.05	43698344	42963609	43298977	303538	50420	45409	0.39%	0.00%	1.46	0.01%	1.62	3143981	4.39%	56627	0.08%	75666	0.11%	4018439	5.61%	123935	0.17%	0	0.00%
Aug 16 00:08:52	Aug 16 00:18:37	Aug 16 01:07:58	100.39	82568913	202	75539437	91.49%	200.25	50752698	50306949	50328353	337234	53775	33336	0.37%	0.00%	1.36	0.01%	1.66	3759397	4.55%	8000	0.01%	66322	0.08%	3189045	3.86%	6712	0.01%	0	0.00%
Aug 15 21:59:46	Aug 15 22:10:37	Aug 15 22:53:49	101.07	72772290	202	67037765	92.12%	200.13	43559135	42970254	43078257	390804	45774	44300	0.38%	0.00%	1.43	0.01%	1.62	2699745	3.71%	24321	0.03%	63911	0.09%	2931340	4.03%	15208	0.02%	0	0.00%
Aug 15 21:47:59	Aug 15 21:58:25	Aug 15 22:42:37	98.96	72903104	202	66302686	90.95%	200.22	43787705	43425091	43382616	326866	45070	33153	0.38%	0.00%	1.38	0.01%	1.66	3530254	4.84%	8804	0.01%	43115	0.06%	3011964	4.13%	6281	0.01%	0	0.00%
Aug 15 22:09:38	Aug 15 22:19:30	Aug 15 23:02:55	98.44	71231796	202	65324377	91.71%	200.04	40812933	40257320	40403929	339415	36362	33227	0.41%	0.01%	1.43	0.01%	1.70	2562505	3.60%	23593	0.03%	106583	0.15%	3198438	4.49%	16300	0.02%	0	0.00%
Aug 15 22:44:41	Aug 15 22:55:35	Aug 15 23:32:13	104.97	64087175	202	58924921	91.94%	199.94	34448031	33715664	34092174	270838	38245	46774	0.57%	0.01%	1.68	0.01%	1.58	2055528	3.21%	35765	0.06%	29953	0.05%	3024498	4.72%	16510	0.03%	0	0.00%
Aug 15 22:05:57	Aug 15 22:15:16	Aug 15 23:10:29	91.45	84162569	202	71836953	85.35%	199.31	48141981	47186712	47717923	333305	47508	43245	0.69%	0.01%	1.54	0.01%	1.56	3722079	4.42%	18852	0.02%	65217	0.08%	8503567	10.10%	15901	0.02%	0	0.00%
Aug 15 23:24:39	Aug 15 23:33:34	Aug 16 00:31:10	94.56	90780797	202	77975730	85.89%	199.71	50543409	45796498	50137890	296660	45527	63332	0.58%	0.01%	1.64	0.01%	1.50	5706285	6.29%	27197	0.03%	120437	0.13%	6941309	7.65%	9839	0.01%	0	0.00%
Aug 15 23:21:52	Aug 15 23:30:34	Aug 16 01:08:07	69.40	112826688	202	63085411	55.91%	199.01	41043670	39485149	40668275	295578	41574	38243	0.72%	0.00%	1.41	0.01%	1.55	3043227	2.70%	33519	0.03%	335146	0.30%	46293235	41.03%	36150	0.03%	0	0.00%
Aug 15 23:04:48	Aug 15 23:14:36	Aug 16 00:06:23	92.90	80174897	202	70468033	87.89%	199.70	52055128	49882045	51619886	358011	35839	41392	0.43%	0.01%	1.37	0.01%	1.66	4810542	6.00%	36260	0.05%	389710	0.49%	4439881	5.54%	30471	0.04%	0	0.00%
Aug 15 22:49:12	Aug 15 22:58:05	Aug 15 23:58:55	92.26	93536960	202	80911825	86.50%	199.20	49284923	47892283	48782803	343964	51773	106383	0.75%	0.01%	1.59	0.01%	1.51	4437966	4.74%	29502	0.03%	212730	0.23%	7927958	8.48%	16979	0.02%	0	0.00%
